месяц;точка;блюдо;артикул;категория;продано_шт;выручка
2026-02;Лазарева;Рол Пасаж;02168;Б_Каппи_Роллы;19;5940.1
2026-02;Лазарева;Рол-Дог з Креветкою;01787;Б_Каппи_Темпура ролл;14;4631.9
2026-02;Лазарева;Рол-Дог з Лососем;01788;Б_Каппи_Темпура ролл;13;4365.7
2026-02;Лазарева;Сакайо;03128;Б_Каппи_Роллы;9;3970.9
2026-02;Лазарева;"Салат ""Олів'є"" з куркою";03059;Б_Каппи_Glovo;12;2268
2026-02;Лазарева;Салат Цезар з куркою (борщик);03057;Б_Каппи_Glovo;7;2065
2026-02;Лазарева;Салат Чука-Вакаме;00602;Б_Каппи_Салати;41;8046.5
2026-02;Лазарева;Салат з капустою та огірком;03135;Б_Каппи_Glovo;15;1875
2026-02;Лазарева;Салат з яблуком та буряком;03202;Б_Каппи_Glovo;2;150
2026-02;Лазарева;Салат крабовий;03058;Б_Каппи_Glovo;15;3150
2026-02;Лазарева;Салмон в боніто ;00538;Б_Каппи_Роллы;22;5098.8
2026-02;Лазарева;Санрайз;03236;Б_Каппи_Роллы;13;5719
2026-02;Лазарева;Семга штат 200грн/кг;02824;;0.75;150
2026-02;Лазарева;Сенкай;03022;Б_Каппи_Премиум ролл;18;9683.8
2026-02;Лазарева;Сервісний збір_Glovo;01934;Б_Каппи_Glovo;94;1520
2026-02;Лазарева;Сет 2х2;01175;Б_Каппи_Сет;5;5245
2026-02;Лазарева;Сирники з родзинками;03062;Б_Каппи_Glovo;2;330
2026-02;Лазарева;Сирники класичні;03173;Б_Каппи_Glovo;6;930
2026-02;Лазарева;Солянка;03038;Б_Каппи_Glovo;22;5143.6
2026-02;Лазарева;Спайсі Вулкан;02113;Б_Каппи_Роллы;16;6027.8
2026-02;Лазарева;Спрайт жб 0,33 л  БОРЩИК\ГЛОВО;03089;Б_Каппи_Glovo;2;118
2026-02;Лазарева;Спрайт жб 0,33 л.;01749;Б_Общее_Напитки;12;696.8
2026-02;Лазарева;Супер Комбо;02181;Б_Каппи_Акции;5;4175.4
2026-02;Лазарева;Суші бургер з Креветкой;02943;Б_Каппи_Бургер;83;28029.9
2026-02;Лазарева;Суші бургер з Лососем;02944;Б_Каппи_Бургер;83;29868.8
2026-02;Лазарева;Сушіріто з креветкою ;03018;Б_Каппи_Суширито;46;9585.7
2026-02;Лазарева;Сушіріто з куркою;03019;Б_Каппи_Суширито;17;2887.6
2026-02;Лазарева;Сушіріто з лососем;03020;Б_Каппи_Суширито;25;6833.2
2026-02;Лазарева;ТОП сет;00362;Б_Каппи_Сет;41;58375.5
2026-02;Лазарева;Тайфун;03024;Б_Каппи_Темпура ролл;23;10481.7
2026-02;Лазарева;Темпура вулкан з креветкою;03167;Б_Каппи_Темпура ролл;30;10810.7
2026-02;Лазарева;Темпура вулкан з лососем;03166;Б_Каппи_Темпура ролл;33;9951.2
2026-02;Лазарева;Темпура сет;00559;Б_Каппи_Сет;43;48281.2
2026-02;Лазарева;Темпура-суширіто з крабом;03193;Б_Каппи_Суширито;24;5499.8
2026-02;Лазарева;Темпура-суширіто мікс;03194;Б_Каппи_Суширито;58;16935.7
2026-02;Лазарева;Теплий сет;02712;Б_Каппи_Сет;79;66403.9
2026-02;Лазарева;Том Ям;02597;Б_Каппи_Супы;87;32234.1
2026-02;Лазарева;Тропік ;01862;Б_Каппи_Роллы;19;6242.5
2026-02;Лазарева;Тропікана;03014;Б_Каппи_Роллы;14;5706.1
2026-02;Лазарева;Тропічний Вулкан;02112;Б_Каппи_Роллы;15;5406.1
2026-02;Лазарева;Трюфель мікс;03231;Б_Каппи_Роллы;21;6316.2
2026-02;Лазарева;Удон з креветками;01813;Б_Каппи_WOK;19;6210.6
2026-02;Лазарева;Удон з куркою Теріякі;00856;Б_Каппи_WOK;30;7651.7
2026-02;Лазарева;Умі;03243;Б_Каппи_Роллы;49;17692.5
2026-02;Лазарева;Унагамі;03011;Б_Каппи_Роллы;13;5276.7
2026-02;Лазарева;Ф'южн;03155;Б_Каппи_Роллы;3;1014.2
2026-02;Лазарева;Фанта жб 0,33 л БОРЩИК\ГЛОВО;03090;Б_Каппи_Glovo;5;295
2026-02;Лазарева;Фанта жб 0,33 л.;01743;Б_Общее_Напитки;10;573.7
2026-02;Лазарева;Фудзі темпура;00911;Б_Каппи_Темпура ролл;40;13654.7
2026-02;Лазарева;Фунчоза з куркою;03164;Б_Каппи_WOK;21;5898.1
2026-02;Лазарева;Фунчоза з морепродуктами;03165;Б_Каппи_WOK;27;8996.6
2026-02;Лазарева;Філа Ланч;02706;Б_Каппи_Акции;21;10024.6
2026-02;Лазарева;Філадельфія;00168;Б_Каппи_Роллы;130;49997.4
2026-02;Лазарева;Філадельфія Класік;00459;Б_Каппи_Роллы;138;19436.3
2026-02;Лазарева;Філадельфія Преміум;00611;Б_Каппи_Роллы;94;37866.2
2026-02;Лазарева;Філадельфія з креветкою;02798;Б_Каппи_Роллы;82;28886.3
2026-02;Лазарева;Філадельфія з манго;00612;Б_Каппи_Роллы;12;3740
2026-02;Лазарева;Філадельфія з тунцем;00516;Б_Каппи_Роллы;22;8910.7
2026-02;Лазарева;Хікарі сет;03232;Б_Каппи_Сет;22;22058.6
2026-02;Лазарева;Цезар з куркою;02803;Б_Каппи_Салати;32;8940.1
2026-02;Лазарева;Цезар з лососем;02992;Б_Каппи_Салати;15;4745.6
2026-02;Лазарева;Чорний Дракон;00170;Б_Каппи_Роллы;13;5350.3
2026-02;Лазарева;Чізі Креветка;01113;Б_Каппи_Роллы;32;6968.2
2026-02;Лазарева;Чікен Чіз;03229;Б_Каппи_Роллы;5;1389.1
2026-02;Лазарева;Юме сет;02818;Б_Каппи_Сет;7;7542.8
2026-02;Лазарева;Які Ебі Манго;02946;Б_Каппи_Запеч_Роллы;73;22961.7
2026-02;Лазарева;Які Салмон;02950;Б_Каппи_Запеч_Роллы;28;9753.3
2026-02;Лазарева;Які Спайсі Краб;02949;Б_Каппи_Запеч_Роллы;57;14565.1
2026-02;Лазарева;Які Туна ;02942;Б_Каппи_Запеч_Роллы;24;8845
2026-02;Лазарева;Які Унагі;02945;Б_Каппи_Запеч_Роллы;34;10317.6
2026-02;Лазарева;Яєчна з куркою та креветками;01815;Б_Каппи_WOK;17;5570.7
2026-02;Лазарева;Яєчна з морепродуктами;00859;Б_Каппи_WOK;29;9222.5
2026-02;Левітана;.Гарного дня!;00944;Б_Прочие позиции;2101;0
2026-02;Левітана;Affinity сет;03015;Б_Каппи_Сет;20;22708.6
2026-02;Левітана;Cappiroll;00583;Б_Каппи_Роллы;51;20948.9
2026-02;Левітана;Cappizza;02173;Б_Каппи_Пицца;36;11711.2
2026-02;Левітана;G Доставка;00984;Б_Каппи_Glovo;394;19644.9
2026-02;Левітана;GC_Доставка 0 грн;02503;Б_Глово_Модификаторы;2;0
2026-02;Левітана;L`amour Сет;01729;Б_Каппи_Сет;17;19715
2026-02;Левітана;MOVA світле пиво безалкогольне 0.33 л.;03049;Б_Общее_Напитки;9;768.6
2026-02;Левітана;MOVA темне пиво безалкогольне 0,33 л.;03048;Б_Общее_Напитки;5;405.1
2026-02;Левітана;One Love;03237;Б_Каппи_Сет;8;9329.5
2026-02;Левітана;Party-комбо ( Pepsi Cola з/б 0,33л -1шт та  Pepsi Cola Max з/б 0,33л - 1шт;02708;Б_Каппи_Акции;2;2590
2026-02;Левітана;Rich 1 л. Апельсин;00352;Б_Общее_Напитки;9;1113.7
2026-02;Левітана;Rich 1 л. Яблуко;00415;Б_Общее_Напитки;6;731.2
2026-02;Левітана;Імператор;00892;Б_Каппи_Роллы;20;9133.3
2026-02;Левітана;Акаї;03023;Б_Каппи_Премиум ролл;24;12630.2
2026-02;Левітана;Акіра;03217;Б_Каппи_Премиум ролл;15;7969.1
2026-02;Левітана;Амаі;03218;Б_Каппи_Премиум ролл;10;5340.1
2026-02;Левітана;Аморе;02781;Б_Каппи_Роллы;19;7674
2026-02;Левітана;Антикризовий сет;00578;Б_Каппи_Сет;63;42131.8
2026-02;Левітана;Аурум ;03157;Б_Каппи_Роллы;7;1898.2
2026-02;Левітана;Банзай ;00528;Б_Каппи_Темпура ролл;177;68605.5
2026-02;Левітана;Бао бургер з крабом;02966;Б_Каппи_БАО;8;2033.2
2026-02;Левітана;Бао бургер з креветкою;02967;Б_Каппи_БАО;4;1492.9
2026-02;Левітана;Бао бургер з лососем;02968;Б_Каппи_БАО;4;1494.5
2026-02;Левітана;Без приборів!;01593;Б_Прочие позиции;88;0
2026-02;Левітана;Боніто з лососем;00154;Б_Каппи_Роллы;30;7675.5
2026-02;Левітана;Боул Дабл Фіш;01886;Б_Каппи_Боул;26;9763.7
2026-02;Левітана;Боул Філадельфія;01887;Б_Каппи_Боул;38;13011.6
2026-02;Левітана;Боул з Лососем;01890;Б_Каппи_Боул;23;7210.2
2026-02;Левітана;Боул з креветкою;03168;Б_Каппи_Боул;27;9508.9
2026-02;Левітана;Вершкова креветка;00775;Б_Каппи_Роллы;76;26321.3
2026-02;Левітана;Веселка;00509;Б_Каппи_Роллы;49;19798.7
2026-02;Левітана;Весняний Сет;01844;Б_Каппи_Сет;19;18745.2
2026-02;Левітана;Вулкан Карі;03144;Б_Каппи_Роллы;10;4787.7
2026-02;Левітана;Вулкан з креветкою;02799;Б_Каппи_Роллы;55;15805.5
2026-02;Левітана;Вулкан сет;03211;Б_Каппи_Сет;4;3611
2026-02;Левітана;Д Імбир Cappi 30 гр.;01049;Б_Каппи_Добавки;129;1872.5
2026-02;Левітана;Д Васабі Cappi 7,5 гр.;01050;Б_Каппи_Добавки;182;2083.8
2026-02;Левітана;Д Набір №1 (Соев.-1шт.,Імб.-1шт.,Вас.-1шт.);01916;Б_Каппи_Добавки;374;0
2026-02;Левітана;Д Набір №2 (Соев.-2шт.,Імб.-1шт.,Вас.-1шт.);01917;Б_Каппи_Добавки;362;0
2026-02;Левітана;Д Набір №3 (Соев.-3шт.,Імб.-2шт.,Вас.-1шт.);01918;Б_Каппи_Добавки;451;0
2026-02;Левітана;Д Набір №4 (Соев.-4шт.,Імб.-2шт.,Вас.-2шт.);01919;Б_Каппи_Добавки;559;0
2026-02;Левітана;Д Соус Барбекю;00501;Б_Каппи_Добавки;5;141.5
2026-02;Левітана;Д Соус Часниковий;01323;Б_Каппи_Добавки;12;337.7
2026-02;Левітана;Д Соус горіховий 20 гр.;00729;Б_Каппи_Добавки;10;273.4
2026-02;Левітана;Д Соус соєвий Cappi 50 гр.;00695;Б_Каппи_Добавки;46;583.8
2026-02;Левітана;Д Соус унагі 20 гр.;00728;Б_Каппи_Добавки;13;332.9
2026-02;Левітана;Д Спайсі соус 10 гр.;02929;Б_Каппи_Добавки;8;88.9
2026-02;Левітана;Д_Балик 100 гр;03103;Б_Каппи_Добавки;2;130
2026-02;Левітана;Д_Гриби 50 гр;03110;Б_Каппи_Добавки;2;50
2026-02;Левітана;Д_Креветка 2 шт;03098;Б_Каппи_Добавки;2;96.4
2026-02;Левітана;Д_Помідор 20 гр;03109;Б_Каппи_Добавки;2;60
2026-02;Левітана;Д_соус Теріякі  10 г;03191;Б_Каппи_Добавки;3;27.3
2026-02;Левітана;Дабл Тартар;02780;Б_Каппи_Роллы;59;21202.1
2026-02;Левітана;Джаз;01109;Б_Каппи_Роллы;28;6047.7
2026-02;Левітана;Дзен сет;01128;Б_Каппи_Сет;32;32646.9
2026-02;Левітана;Доставка (зелена);00829;Б_Прочие позиции;29;1319.6
2026-02;Левітана;Доставка (помаранчева);01235;Б_Прочие позиции;17;888.1
2026-02;Левітана;Доставка (синя);01051;Б_Прочие позиции;1;70
2026-02;Левітана;Дружня парочка;03159;Б_Каппи_Акции;2;1022.1
2026-02;Левітана;Ебі Грін;01790;Б_Каппи_Роллы;13;3771.5
2026-02;Левітана;Ебі сет;02710;Б_Каппи_Сет;79;98453.4
2026-02;Левітана;Ебі темпура;02986;Б_Каппи_Закуски;96;24552.6
2026-02;Левітана;Ейфорія;03242;Б_Каппи_Роллы;20;7168.3
2026-02;Левітана;Замовлення з додатку;03198;;865;0
2026-02;Левітана;Заміна інгрідієнта;02139;Б_Прочие позиции;5;140.3
2026-02;Левітана;Зелений Дракон;00156;Б_Каппи_Роллы;15;6424.3
2026-02;Левітана;Имбирь порц 30 г.;01037;Т Соуса порционные;2;30
2026-02;Левітана;Каліфорнія ;00774;Б_Каппи_Роллы;31;10652.4
2026-02;Левітана;Каліфорнія Мікс;00653;Б_Каппи_Роллы;24;9917.8
2026-02;Левітана;Каліфорнія з креветкою;00654;Б_Каппи_Роллы;49;15543.5
2026-02;Левітана;Камамбер фрі;03093;Б_Каппи_Закуски;26;7483.9
2026-02;Левітана;Камертон;00960;Б_Каппи_Роллы;50;20330.5
